ontology	gene_id	kegg_ID	kegg_name	evidence
kegg	ITGA4	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	ITGA4	hsa04640	"Hematopoietic cell lineage"	
kegg	ITGA4	hsa04670	"Leukocyte transendothelial migration"	
kegg	ITGA4	hsa04672	"Intestinal immune network for IgA production"	
kegg	ITGA4	hsa04810	"Regulation of actin cytoskeleton"	
kegg	ITGA4	hsa05140	Leishmaniasis	
kegg	ITGA4	hsa05410	"Hypertrophic cardiomyopathy (HCM)"	
kegg	ITGA4	hsa05412	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	
kegg	ITGA4	hsa05414	"Dilated cardiomyopathy"	
kegg	ITGA5	hsa04145	Phagosome	
kegg	ITGA5	hsa04510	"Focal adhesion"	
kegg	ITGA5	hsa04512	"ECM-receptor interaction"	
kegg	ITGA5	hsa04640	"Hematopoietic cell lineage"	
kegg	ITGA5	hsa04810	"Regulation of actin cytoskeleton"	
kegg	ITGA5	hsa05100	"Bacterial invasion of epithelial cells"	
kegg	ITGA5	hsa05131	Shigellosis	
kegg	ITGA5	hsa05410	"Hypertrophic cardiomyopathy (HCM)"	
kegg	ITGA5	hsa05412	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	
kegg	ITGA5	hsa05414	"Dilated cardiomyopathy"	
kegg	ITGA6	hsa04510	"Focal adhesion"	
kegg	ITGA6	hsa04512	"ECM-receptor interaction"	
kegg	ITGA6	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	ITGA6	hsa04640	"Hematopoietic cell lineage"	
kegg	ITGA6	hsa04810	"Regulation of actin cytoskeleton"	
kegg	ITGA6	hsa05145	Toxoplasmosis	
kegg	ITGA6	hsa05200	"Pathways in cancer"	
kegg	ITGA6	hsa05222	"Small cell lung cancer"	
kegg	ITGA6	hsa05410	"Hypertrophic cardiomyopathy (HCM)"	
kegg	ITGA6	hsa05412	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	
kegg	ITGA6	hsa05414	"Dilated cardiomyopathy"	
kegg	ITGA7	hsa04510	"Focal adhesion"	
kegg	ITGA7	hsa04512	"ECM-receptor interaction"	
kegg	ITGA7	hsa04810	"Regulation of actin cytoskeleton"	
kegg	ITGA7	hsa05410	"Hypertrophic cardiomyopathy (HCM)"	
kegg	ITGA7	hsa05412	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	
kegg	ITGA7	hsa05414	"Dilated cardiomyopathy"	
kegg	ITGA8	hsa04510	"Focal adhesion"	
kegg	ITGA8	hsa04512	"ECM-receptor interaction"	
kegg	ITGA8	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	ITGA8	hsa04810	"Regulation of actin cytoskeleton"	
kegg	ITGA8	hsa05410	"Hypertrophic cardiomyopathy (HCM)"	
kegg	ITGA8	hsa05412	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	
kegg	ITGA8	hsa05414	"Dilated cardiomyopathy"	
kegg	ITGA9	hsa04510	"Focal adhesion"	
kegg	ITGA9	hsa04512	"ECM-receptor interaction"	
kegg	ITGA9	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	ITGA9	hsa04810	"Regulation of actin cytoskeleton"	
kegg	ITGA9	hsa05410	"Hypertrophic cardiomyopathy (HCM)"	
kegg	ITGA9	hsa05412	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	
kegg	ITGA9	hsa05414	"Dilated cardiomyopathy"	
kegg	ITGAD	hsa04810	"Regulation of actin cytoskeleton"	
kegg	ITGAE	hsa04810	"Regulation of actin cytoskeleton"	
kegg	ITGAL	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	ITGAL	hsa04650	"Natural killer cell mediated cytotoxicity"	
kegg	ITGAL	hsa04670	"Leukocyte transendothelial migration"	
kegg	ITGAL	hsa04810	"Regulation of actin cytoskeleton"	
kegg	ITGAL	hsa05144	Malaria	
kegg	ITGAL	hsa05150	"Staphylococcus aureus infection"	
kegg	ITGAL	hsa05323	"Rheumatoid arthritis"	
kegg	ITGAL	hsa05416	"Viral myocarditis"	
kegg	ITGAM	hsa04145	Phagosome	
kegg	ITGAM	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	ITGAM	hsa04640	"Hematopoietic cell lineage"	
kegg	ITGAM	hsa04670	"Leukocyte transendothelial migration"	
kegg	ITGAM	hsa04810	"Regulation of actin cytoskeleton"	
kegg	ITGAM	hsa05140	Leishmaniasis	
kegg	ITGAM	hsa05146	Amoebiasis	
kegg	ITGAM	hsa05150	"Staphylococcus aureus infection"	
kegg	ITGAV	hsa04145	Phagosome	
kegg	ITGAV	hsa04510	"Focal adhesion"	
kegg	ITGAV	hsa04512	"ECM-receptor interaction"	
kegg	ITGAV	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	ITGAV	hsa04810	"Regulation of actin cytoskeleton"	
kegg	ITGAV	hsa05200	"Pathways in cancer"	
kegg	ITGAV	hsa05222	"Small cell lung cancer"	
kegg	ITGAV	hsa05410	"Hypertrophic cardiomyopathy (HCM)"	
kegg	ITGAV	hsa05412	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	
kegg	ITGAV	hsa05414	"Dilated cardiomyopathy"	
kegg	ITGAX	hsa04810	"Regulation of actin cytoskeleton"	
kegg	ITGB1	hsa04145	Phagosome	
kegg	ITGB1	hsa04360	"Axon guidance"	
kegg	ITGB1	hsa04510	"Focal adhesion"	
kegg	ITGB1	hsa04512	"ECM-receptor interaction"	
kegg	ITGB1	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	ITGB1	hsa04670	"Leukocyte transendothelial migration"	
kegg	ITGB1	hsa04810	"Regulation of actin cytoskeleton"	
kegg	ITGB1	hsa05100	"Bacterial invasion of epithelial cells"	
kegg	ITGB1	hsa05130	"Pathogenic Escherichia coli infection"	
kegg	ITGB1	hsa05131	Shigellosis	
kegg	ITGB1	hsa05140	Leishmaniasis	
kegg	ITGB1	hsa05145	Toxoplasmosis	
kegg	ITGB1	hsa05200	"Pathways in cancer"	
kegg	ITGB1	hsa05222	"Small cell lung cancer"	
kegg	ITGB1	hsa05410	"Hypertrophic cardiomyopathy (HCM)"	
kegg	ITGB1	hsa05412	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	
kegg	ITGB1	hsa05414	"Dilated cardiomyopathy"	
kegg	ITGB3	hsa04145	Phagosome	
kegg	ITGB3	hsa04380	"Osteoclast differentiation"	
kegg	ITGB3	hsa04510	"Focal adhesion"	
kegg	ITGB3	hsa04512	"ECM-receptor interaction"	
kegg	ITGB3	hsa04640	"Hematopoietic cell lineage"	
kegg	ITGB3	hsa04810	"Regulation of actin cytoskeleton"	
kegg	ITGB3	hsa05410	"Hypertrophic cardiomyopathy (HCM)"	
kegg	ITGB3	hsa05412	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	
kegg	ITGB3	hsa05414	"Dilated cardiomyopathy"	
kegg	ITGB4	hsa04510	"Focal adhesion"	
kegg	ITGB4	hsa04512	"ECM-receptor interaction"	
kegg	ITGB4	hsa04810	"Regulation of actin cytoskeleton"	
kegg	ITGB4	hsa05410	"Hypertrophic cardiomyopathy (HCM)"	
kegg	ITGB4	hsa05412	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	
kegg	ITGB4	hsa05414	"Dilated cardiomyopathy"	
kegg	ITGB5	hsa04145	Phagosome	
kegg	ITGB5	hsa04510	"Focal adhesion"	
kegg	ITGB5	hsa04512	"ECM-receptor interaction"	
kegg	ITGB5	hsa04810	"Regulation of actin cytoskeleton"	
kegg	ITGB5	hsa05410	"Hypertrophic cardiomyopathy (HCM)"	
kegg	ITGB5	hsa05412	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	
kegg	ITGB5	hsa05414	"Dilated cardiomyopathy"	
kegg	ITGB6	hsa04510	"Focal adhesion"	
kegg	ITGB6	hsa04512	"ECM-receptor interaction"	
kegg	ITGB6	hsa04810	"Regulation of actin cytoskeleton"	
kegg	ITGB6	hsa05410	"Hypertrophic cardiomyopathy (HCM)"	
kegg	ITGB6	hsa05412	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	
kegg	ITGB6	hsa05414	"Dilated cardiomyopathy"	
kegg	ITGB7	hsa04510	"Focal adhesion"	
kegg	ITGB7	hsa04512	"ECM-receptor interaction"	
kegg	ITGB7	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	ITGB7	hsa04672	"Intestinal immune network for IgA production"	
kegg	ITGB7	hsa04810	"Regulation of actin cytoskeleton"	
kegg	ITGB7	hsa05410	"Hypertrophic cardiomyopathy (HCM)"	
kegg	ITGB7	hsa05412	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	
kegg	ITGB7	hsa05414	"Dilated cardiomyopathy"	
kegg	ITGB8	hsa04510	"Focal adhesion"	
kegg	ITGB8	hsa04512	"ECM-receptor interaction"	
kegg	ITGB8	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	ITGB8	hsa04810	"Regulation of actin cytoskeleton"	
kegg	ITGB8	hsa05410	"Hypertrophic cardiomyopathy (HCM)"	
kegg	ITGB8	hsa05412	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	
kegg	ITGB8	hsa05414	"Dilated cardiomyopathy"	
kegg	ITPA	hsa00230	"Purine metabolism"	
kegg	ITPA	hsa00240	"Pyrimidine metabolism"	
kegg	ITPA	hsa00983	"Drug metabolism - other enzymes"	
kegg	ITPA	hsa01100	"Metabolic pathways"	
kegg	ITPK1	hsa00562	"Inositol phosphate metabolism"	
kegg	ITPK1	hsa01100	"Metabolic pathways"	
kegg	ITPK1	hsa04070	"Phosphatidylinositol signaling system"	
kegg	ITPKA	hsa00562	"Inositol phosphate metabolism"	
kegg	ITPKA	hsa01100	"Metabolic pathways"	
kegg	ITPKA	hsa04020	"Calcium signaling pathway"	
kegg	ITPKA	hsa04070	"Phosphatidylinositol signaling system"	
kegg	ITPKB	hsa00562	"Inositol phosphate metabolism"	
kegg	ITPKB	hsa01100	"Metabolic pathways"	
kegg	ITPKB	hsa04020	"Calcium signaling pathway"	
kegg	ITPKB	hsa04070	"Phosphatidylinositol signaling system"	
kegg	ITPR1	hsa04020	"Calcium signaling pathway"	
kegg	ITPR1	hsa04070	"Phosphatidylinositol signaling system"	
kegg	ITPR1	hsa04114	"Oocyte meiosis"	
kegg	ITPR1	hsa04270	"Vascular smooth muscle contraction"	
kegg	ITPR1	hsa04540	"Gap junction"	
kegg	ITPR1	hsa04720	"Long-term potentiation"	
kegg	ITPR1	hsa04730	"Long-term depression"	
kegg	ITPR1	hsa04912	"GnRH signaling pathway"	
kegg	ITPR1	hsa04970	"Salivary secretion"	
kegg	ITPR1	hsa04971	"Gastric acid secretion"	
kegg	ITPR1	hsa04972	"Pancreatic secretion"	
kegg	ITPR1	hsa05010	"Alzheimer's disease"	
kegg	ITPR1	hsa05016	"Huntington's disease"	
kegg	ITPR2	hsa04020	"Calcium signaling pathway"	
kegg	ITPR2	hsa04070	"Phosphatidylinositol signaling system"	
kegg	ITPR2	hsa04114	"Oocyte meiosis"	
kegg	ITPR2	hsa04270	"Vascular smooth muscle contraction"	
kegg	ITPR2	hsa04540	"Gap junction"	
kegg	ITPR2	hsa04720	"Long-term potentiation"	
kegg	ITPR2	hsa04730	"Long-term depression"	
kegg	ITPR2	hsa04912	"GnRH signaling pathway"	
kegg	ITPR2	hsa04970	"Salivary secretion"	
kegg	ITPR2	hsa04971	"Gastric acid secretion"	
kegg	ITPR2	hsa04972	"Pancreatic secretion"	
kegg	ITPR2	hsa05010	"Alzheimer's disease"	
kegg	ITPR3	hsa04020	"Calcium signaling pathway"	
kegg	ITPR3	hsa04070	"Phosphatidylinositol signaling system"	
kegg	ITPR3	hsa04114	"Oocyte meiosis"	
kegg	ITPR3	hsa04270	"Vascular smooth muscle contraction"	
kegg	ITPR3	hsa04540	"Gap junction"	
kegg	ITPR3	hsa04720	"Long-term potentiation"	
kegg	ITPR3	hsa04730	"Long-term depression"	
kegg	ITPR3	hsa04742	"Taste transduction"	
kegg	ITPR3	hsa04912	"GnRH signaling pathway"	
kegg	ITPR3	hsa04970	"Salivary secretion"	
kegg	ITPR3	hsa04971	"Gastric acid secretion"	
kegg	ITPR3	hsa04972	"Pancreatic secretion"	
kegg	ITPR3	hsa05010	"Alzheimer's disease"	
kegg	IVD	hsa00280	"Valine, leucine and isoleucine degradation"	
kegg	IVD	hsa01100	"Metabolic pathways"	
kegg	JAG1	hsa04330	"Notch signaling pathway"	
kegg	JAG2	hsa04330	"Notch signaling pathway"	
kegg	JAK1	hsa04380	"Osteoclast differentiation"	
kegg	JAK1	hsa04630	"Jak-STAT signaling pathway"	
kegg	JAK1	hsa05140	Leishmaniasis	
kegg	JAK1	hsa05145	Toxoplasmosis	
kegg	JAK1	hsa05160	"Hepatitis C"	
kegg	JAK1	hsa05200	"Pathways in cancer"	
kegg	JAK1	hsa05212	"Pancreatic cancer"	
kegg	JAK2	hsa04062	"Chemokine signaling pathway"	
kegg	JAK2	hsa04630	"Jak-STAT signaling pathway"	
kegg	JAK2	hsa04920	"Adipocytokine signaling pathway"	
kegg	JAK2	hsa05140	Leishmaniasis	
kegg	JAK2	hsa05145	Toxoplasmosis	
kegg	JAM2	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	JAM2	hsa04530	"Tight junction"	
kegg	JAM2	hsa04670	"Leukocyte transendothelial migration"	
kegg	JAM2	hsa05120	"Epithelial cell signaling in Helicobacter pylori infection"	
kegg	JAM3	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	JAM3	hsa04530	"Tight junction"	
kegg	JAM3	hsa04670	"Leukocyte transendothelial migration"	
kegg	JAM3	hsa05120	"Epithelial cell signaling in Helicobacter pylori infection"	
kegg	JMJD7-PLA2G4B	hsa00564	"Glycerophospholipid metabolism"	
kegg	JMJD7-PLA2G4B	hsa00565	"Ether lipid metabolism"	
kegg	JMJD7-PLA2G4B	hsa00590	"Arachidonic acid metabolism"	
kegg	JMJD7-PLA2G4B	hsa00591	"Linoleic acid metabolism"	
kegg	JMJD7-PLA2G4B	hsa00592	"alpha-Linolenic acid metabolism"	
kegg	JMJD7-PLA2G4B	hsa01100	"Metabolic pathways"	
kegg	JMJD7-PLA2G4B	hsa04010	"MAPK signaling pathway"	
kegg	JMJD7-PLA2G4B	hsa04270	"Vascular smooth muscle contraction"	
kegg	JMJD7-PLA2G4B	hsa04370	"VEGF signaling pathway"	
kegg	JMJD7-PLA2G4B	hsa04664	"Fc epsilon RI signaling pathway"	
kegg	JMJD7-PLA2G4B	hsa04730	"Long-term depression"	
kegg	JMJD7-PLA2G4B	hsa04912	"GnRH signaling pathway"	
kegg	JMJD7-PLA2G4B	hsa04972	"Pancreatic secretion"	
kegg	JMJD7-PLA2G4B	hsa04975	"Fat digestion and absorption"	
kegg	JMJD7-PLA2G4B	hsa05145	Toxoplasmosis	
kegg	JUN	hsa04010	"MAPK signaling pathway"	
kegg	JUN	hsa04012	"ErbB signaling pathway"	
kegg	JUN	hsa04310	"Wnt signaling pathway"	
kegg	JUN	hsa04380	"Osteoclast differentiation"	
kegg	JUN	hsa04510	"Focal adhesion"	
kegg	JUN	hsa04620	"Toll-like receptor signaling pathway"	
kegg	JUN	hsa04660	"T cell receptor signaling pathway"	
kegg	JUN	hsa04662	"B cell receptor signaling pathway"	
kegg	JUN	hsa04722	"Neurotrophin signaling pathway"	
kegg	JUN	hsa04912	"GnRH signaling pathway"	
kegg	JUN	hsa05120	"Epithelial cell signaling in Helicobacter pylori infection"	
kegg	JUN	hsa05140	Leishmaniasis	
kegg	JUN	hsa05142	"Chagas disease (American trypanosomiasis)"	
kegg	JUN	hsa05200	"Pathways in cancer"	
kegg	JUN	hsa05210	"Colorectal cancer"	
kegg	JUN	hsa05211	"Renal cell carcinoma"	
kegg	JUN	hsa05323	"Rheumatoid arthritis"	
kegg	JUNB	hsa04380	"Osteoclast differentiation"	
kegg	JUND	hsa04010	"MAPK signaling pathway"	
kegg	JUND	hsa04380	"Osteoclast differentiation"	
kegg	JUP	hsa05200	"Pathways in cancer"	
kegg	JUP	hsa05221	"Acute myeloid leukemia"	
kegg	JUP	hsa05412	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	
kegg	KAT2A	hsa04330	"Notch signaling pathway"	
kegg	KAT2B	hsa04330	"Notch signaling pathway"	
kegg	KCNB1	hsa04742	"Taste transduction"	
kegg	KCNJ1	hsa04960	"Aldosterone-regulated sodium reabsorption"	
kegg	KCNJ1	hsa04971	"Gastric acid secretion"	
kegg	KCNJ10	hsa04971	"Gastric acid secretion"	
kegg	KCNJ11	hsa04930	"Type II diabetes mellitus"	
kegg	KCNJ13	hsa04974	"Protein digestion and absorption"	
kegg	KCNJ15	hsa04971	"Gastric acid secretion"	
kegg	KCNJ16	hsa04971	"Gastric acid secretion"	
kegg	KCNK10	hsa04971	"Gastric acid secretion"	
kegg	KCNK2	hsa04971	"Gastric acid secretion"	
kegg	KCNK5	hsa04974	"Protein digestion and absorption"	
kegg	KCNMA1	hsa04270	"Vascular smooth muscle contraction"	
kegg	KCNMA1	hsa04970	"Salivary secretion"	
kegg	KCNMA1	hsa04972	"Pancreatic secretion"	
kegg	KCNMB1	hsa04270	"Vascular smooth muscle contraction"	
kegg	KCNMB2	hsa04270	"Vascular smooth muscle contraction"	
kegg	KCNMB3	hsa04270	"Vascular smooth muscle contraction"	
kegg	KCNMB4	hsa04270	"Vascular smooth muscle contraction"	
kegg	KCNN2	hsa04976	"Bile secretion"	
kegg	KCNN4	hsa04970	"Salivary secretion"	
kegg	KCNN4	hsa04974	"Protein digestion and absorption"	
kegg	KCNU1	hsa04270	"Vascular smooth muscle contraction"	
kegg	KDELR1	hsa05110	"Vibrio cholerae infection"	
kegg	KDELR2	hsa05110	"Vibrio cholerae infection"	
kegg	KDELR3	hsa05110	"Vibrio cholerae infection"	
kegg	KDR	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	KDR	hsa04144	Endocytosis	
kegg	KDR	hsa04370	"VEGF signaling pathway"	
kegg	KDR	hsa04510	"Focal adhesion"	
kegg	KDSR	hsa00600	"Sphingolipid metabolism"	
kegg	KDSR	hsa01100	"Metabolic pathways"	
kegg	KEAP1	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	KHK	hsa00051	"Fructose and mannose metabolism"	
kegg	KHK	hsa01100	"Metabolic pathways"	
kegg	KIDINS220	hsa04722	"Neurotrophin signaling pathway"	
kegg	KIR2DL1	hsa04612	"Antigen processing and presentation"	
kegg	KIR2DL1	hsa04650	"Natural killer cell mediated cytotoxicity"	
kegg	KIR2DL1	hsa05332	"Graft-versus-host disease"	
kegg	KIR2DL2	hsa04612	"Antigen processing and presentation"	
kegg	KIR2DL2	hsa04650	"Natural killer cell mediated cytotoxicity"	
kegg	KIR2DL2	hsa05332	"Graft-versus-host disease"	
kegg	KIR2DL3	hsa04612	"Antigen processing and presentation"	
kegg	KIR2DL3	hsa04650	"Natural killer cell mediated cytotoxicity"	
kegg	KIR2DL3	hsa05332	"Graft-versus-host disease"	
kegg	KIR2DL4	hsa04612	"Antigen processing and presentation"	
kegg	KIR2DL4	hsa04650	"Natural killer cell mediated cytotoxicity"	
kegg	KIR2DS1	hsa04612	"Antigen processing and presentation"	
kegg	KIR2DS1	hsa04650	"Natural killer cell mediated cytotoxicity"	
kegg	KIR3DL2	hsa04612	"Antigen processing and presentation"	
kegg	KIR3DL2	hsa04650	"Natural killer cell mediated cytotoxicity"	
kegg	KIR3DL2	hsa05332	"Graft-versus-host disease"	
kegg	KIR3DL3	hsa04612	"Antigen processing and presentation"	
kegg	KIR3DS1	hsa04612	"Antigen processing and presentation"	
kegg	KIR3DS1	hsa04650	"Natural killer cell mediated cytotoxicity"	
kegg	KIR3DS1	hsa05332	"Graft-versus-host disease"	
kegg	KISS1R	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	KIT	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	KIT	hsa04144	Endocytosis	
kegg	KIT	hsa04640	"Hematopoietic cell lineage"	
kegg	KIT	hsa04916	Melanogenesis	
kegg	KIT	hsa05200	"Pathways in cancer"	
kegg	KIT	hsa05221	"Acute myeloid leukemia"	
kegg	KITLG	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	KITLG	hsa04640	"Hematopoietic cell lineage"	
kegg	KITLG	hsa04916	Melanogenesis	
kegg	KITLG	hsa05200	"Pathways in cancer"	
kegg	KLHL13	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	KLHL9	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	KLK3	hsa05200	"Pathways in cancer"	
kegg	KLK3	hsa05215	"Prostate cancer"	
kegg	KLKB1	hsa04610	"Complement and coagulation cascades"	
kegg	KLRB1	hsa05144	Malaria	
kegg	KLRC1	hsa04612	"Antigen processing and presentation"	
kegg	KLRC1	hsa04650	"Natural killer cell mediated cytotoxicity"	
kegg	KLRC1	hsa05332	"Graft-versus-host disease"	
kegg	KLRC2	hsa04612	"Antigen processing and presentation"	
kegg	KLRC2	hsa04650	"Natural killer cell mediated cytotoxicity"	
kegg	KLRC3	hsa04612	"Antigen processing and presentation"	
kegg	KLRC3	hsa04650	"Natural killer cell mediated cytotoxicity"	
kegg	KLRC4	hsa04612	"Antigen processing and presentation"	
kegg	KLRD1	hsa04612	"Antigen processing and presentation"	
kegg	KLRD1	hsa04650	"Natural killer cell mediated cytotoxicity"	
kegg	KLRD1	hsa05332	"Graft-versus-host disease"	
kegg	KLRK1	hsa04650	"Natural killer cell mediated cytotoxicity"	
kegg	KLRK1	hsa05144	Malaria	
kegg	KMO	hsa00380	"Tryptophan metabolism"	
kegg	KMO	hsa01100	"Metabolic pathways"	
kegg	KNG1	hsa04610	"Complement and coagulation cascades"	
kegg	KPNB1	hsa03013	"RNA transport"	
kegg	KRAS	hsa04010	"MAPK signaling pathway"	
kegg	KRAS	hsa04012	"ErbB signaling pathway"	
kegg	KRAS	hsa04062	"Chemokine signaling pathway"	
kegg	KRAS	hsa04320	"Dorso-ventral axis formation"	
kegg	KRAS	hsa04360	"Axon guidance"	
kegg	KRAS	hsa04370	"VEGF signaling pathway"	
kegg	KRAS	hsa04530	"Tight junction"	
kegg	KRAS	hsa04540	"Gap junction"	
kegg	KRAS	hsa04650	"Natural killer cell mediated cytotoxicity"	
kegg	KRAS	hsa04660	"T cell receptor signaling pathway"	
kegg	KRAS	hsa04662	"B cell receptor signaling pathway"	
kegg	KRAS	hsa04664	"Fc epsilon RI signaling pathway"	
kegg	KRAS	hsa04720	"Long-term potentiation"	
kegg	KRAS	hsa04722	"Neurotrophin signaling pathway"	
kegg	KRAS	hsa04730	"Long-term depression"	
kegg	KRAS	hsa04810	"Regulation of actin cytoskeleton"	
kegg	KRAS	hsa04910	"Insulin signaling pathway"	
kegg	KRAS	hsa04912	"GnRH signaling pathway"	
kegg	KRAS	hsa04914	"Progesterone-mediated oocyte maturation"	
kegg	KRAS	hsa04916	Melanogenesis	
kegg	KRAS	hsa04960	"Aldosterone-regulated sodium reabsorption"	
kegg	KRAS	hsa05160	"Hepatitis C"	
kegg	KRAS	hsa05200	"Pathways in cancer"	
kegg	KRAS	hsa05210	"Colorectal cancer"	
kegg	KRAS	hsa05211	"Renal cell carcinoma"	
kegg	KRAS	hsa05212	"Pancreatic cancer"	
kegg	KRAS	hsa05213	"Endometrial cancer"	
kegg	KRAS	hsa05214	Glioma	
kegg	KRAS	hsa05215	"Prostate cancer"	
kegg	KRAS	hsa05216	"Thyroid cancer"	
kegg	KRAS	hsa05218	Melanoma	
kegg	KRAS	hsa05219	"Bladder cancer"	
kegg	KRAS	hsa05220	"Chronic myeloid leukemia"	
kegg	KRAS	hsa05221	"Acute myeloid leukemia"	
kegg	KRAS	hsa05223	"Non-small cell lung cancer"	
kegg	KRT10	hsa05150	"Staphylococcus aureus infection"	
kegg	KRT18	hsa05130	"Pathogenic Escherichia coli infection"	
kegg	KYNU	hsa00380	"Tryptophan metabolism"	
kegg	KYNU	hsa01100	"Metabolic pathways"	
kegg	L1CAM	hsa04360	"Axon guidance"	
kegg	L1CAM	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	L2HGDH	hsa00650	"Butanoate metabolism"	
kegg	LALBA	hsa00052	"Galactose metabolism"	
kegg	LALBA	hsa01100	"Metabolic pathways"	
kegg	LAMA1	hsa04510	"Focal adhesion"	
kegg	LAMA1	hsa04512	"ECM-receptor interaction"	
kegg	LAMA1	hsa05145	Toxoplasmosis	
kegg	LAMA1	hsa05146	Amoebiasis	
kegg	LAMA1	hsa05200	"Pathways in cancer"	
kegg	LAMA1	hsa05222	"Small cell lung cancer"	
kegg	LAMA2	hsa04510	"Focal adhesion"	
kegg	LAMA2	hsa04512	"ECM-receptor interaction"	
kegg	LAMA2	hsa05145	Toxoplasmosis	
kegg	LAMA2	hsa05146	Amoebiasis	
kegg	LAMA2	hsa05200	"Pathways in cancer"	
kegg	LAMA2	hsa05222	"Small cell lung cancer"	
kegg	LAMA2	hsa05410	"Hypertrophic cardiomyopathy (HCM)"	
kegg	LAMA2	hsa05412	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	
kegg	LAMA2	hsa05414	"Dilated cardiomyopathy"	
kegg	LAMA2	hsa05416	"Viral myocarditis"	
kegg	LAMA3	hsa04510	"Focal adhesion"	
kegg	LAMA3	hsa04512	"ECM-receptor interaction"	
kegg	LAMA3	hsa05145	Toxoplasmosis	
kegg	LAMA3	hsa05146	Amoebiasis	
kegg	LAMA3	hsa05200	"Pathways in cancer"	
kegg	LAMA3	hsa05222	"Small cell lung cancer"	
kegg	LAMA5	hsa04510	"Focal adhesion"	
kegg	LAMA5	hsa04512	"ECM-receptor interaction"	
kegg	LAMA5	hsa05145	Toxoplasmosis	
kegg	LAMA5	hsa05146	Amoebiasis	
kegg	LAMA5	hsa05200	"Pathways in cancer"	
kegg	LAMA5	hsa05222	"Small cell lung cancer"	
kegg	LAMB1	hsa04510	"Focal adhesion"	
kegg	LAMB1	hsa04512	"ECM-receptor interaction"	
kegg	LAMB1	hsa05145	Toxoplasmosis	
kegg	LAMB1	hsa05146	Amoebiasis	
kegg	LAMB1	hsa05200	"Pathways in cancer"	
kegg	LAMB1	hsa05222	"Small cell lung cancer"	
kegg	LAMB2	hsa04510	"Focal adhesion"	
kegg	LAMB2	hsa04512	"ECM-receptor interaction"	
kegg	LAMB2	hsa05145	Toxoplasmosis	
kegg	LAMB2	hsa05146	Amoebiasis	
kegg	LAMB2	hsa05200	"Pathways in cancer"	
kegg	LAMB2	hsa05222	"Small cell lung cancer"	
kegg	LAMB3	hsa04510	"Focal adhesion"	
kegg	LAMB3	hsa04512	"ECM-receptor interaction"	
kegg	LAMB3	hsa05145	Toxoplasmosis	
kegg	LAMB3	hsa05146	Amoebiasis	
kegg	LAMB3	hsa05200	"Pathways in cancer"	
kegg	LAMB3	hsa05222	"Small cell lung cancer"	
kegg	LAMB4	hsa04510	"Focal adhesion"	
kegg	LAMB4	hsa04512	"ECM-receptor interaction"	
kegg	LAMB4	hsa05145	Toxoplasmosis	
kegg	LAMB4	hsa05146	Amoebiasis	
kegg	LAMB4	hsa05200	"Pathways in cancer"	
kegg	LAMB4	hsa05222	"Small cell lung cancer"	
kegg	LAMC1	hsa04510	"Focal adhesion"	
kegg	LAMC1	hsa04512	"ECM-receptor interaction"	
kegg	LAMC1	hsa05020	"Prion diseases"	
kegg	LAMC1	hsa05145	Toxoplasmosis	
kegg	LAMC1	hsa05146	Amoebiasis	
kegg	LAMC1	hsa05200	"Pathways in cancer"	
kegg	LAMC1	hsa05222	"Small cell lung cancer"	
kegg	LAMC2	hsa04510	"Focal adhesion"	
